commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
a566781b6ad9a47565bdea474250ae50e8cd93e4,David Lord,David Lord,2020-02-24 15:46:39+00:00,2020-02-24T07:46:39-08:00,repr for BaseCommand and Parameter,False,1,core.py,click/core.py,6,3,9,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,.gitignore,.gitignore,11,14,25,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,__init__.py,click/__init__.py,0,6,6,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,_termui_impl.py,click/_termui_impl.py,0,6,6,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,parser.py,click/parser.py,6,3,9,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,setup.py,setup.py,4,11,15,0,0
35929957d81ab18a7bc0d75e850449f3f1068107,David Lord,David Lord,2020-02-27 18:57:13+00:00,2020-02-27T10:57:13-08:00,update project metadata,False,1,MANIFEST.in,MANIFEST.in,1,4,5,0,0
58cd5e0e26d29e1e9835342bd158adec766c28bf,Giel van Schijndel,Giel van Schijndel,2020-03-02 09:23:38+00:00,2020-03-02T10:23:38+01:00,test: verify that UTF-8 is used as a fallback for decoding arguments,False,1,test_arguments.py,tests/test_arguments.py,22,1,23,0,0
347b45be001ccdc16b1df0165eddebc1761fc25f,David Lord,David Lord,2020-03-05 21:40:11+00:00,2020-03-05T13:40:11-08:00,refactor completion command splitting,False,1,_bashcomplete.py,click/_bashcomplete.py,27,21,48,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,testing.py,click/testing.py,0,377,377,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,termui.py,click/termui.py,0,621,621,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,parser.py,click/parser.py,0,430,430,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,globals.py,click/globals.py,0,48,48,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,formatting.py,click/formatting.py,0,262,262,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,exceptions.py,click/exceptions.py,0,248,248,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,decorators.py,click/decorators.py,0,311,311,0,0
