commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",build_dataset.cpython-311.pyc,features/__pycache__/build_dataset.cpython-311.pyc,0,0,,,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",build_dataset.py,features/build_dataset.py,62,0,7.0,52.0,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",main.py,main.py,0,0,,,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",evaluate.py,model/evaluate.py,82,0,1.0,66.0,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",predict.py,model/predict.py,45,0,2.0,31.0,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",roc_curve.png,model/roc_curve.png,0,0,,,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",saved_model.pkl,model/saved_model.pkl,0,0,,,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",train.py,model/train.py,128,0,2.0,103.0,0
cd9081d88b6d14b40e3f9099061f1b4a919f6977,Ujjwal Kumar,2026-07-26 21:07:25+05:30,"Reapply ""Remove repository history""

This reverts commit 92572270c2b1db19fc11199cdf713796a964f861.",requirements.txt,requirements.txt,9,0,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,.DS_Store,.DS_Store,0,0,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,.gitignore,.gitignore,8,1,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,settings.json,,0,4,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,clone_repo.cpython-311.pyc,extractor/__pycache__/clone_repo.cpython-311.pyc,0,0,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,commit_miner.cpython-311.pyc,extractor/__pycache__/commit_miner.cpython-311.pyc,0,0,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,labeler.cpython-311.pyc,extractor/__pycache__/labeler.cpython-311.pyc,0,0,,,0
fa090b4b6324024de4ae531152289612b429fb2c,Ujjwal Kumar,2026-07-26 21:10:34+05:30,-,build_dataset.cpython-311.pyc,features/__pycache__/build_dataset.cpython-311.pyc,0,0,,,0
bd476bb444cbf19504cdf717985f9dc885b9532c,Ujjwal Kumar,2026-07-27 00:46:52+05:30,final mvp commit,app.py,dashboard/app.py,74,29,4.0,281.0,0
bd476bb444cbf19504cdf717985f9dc885b9532c,Ujjwal Kumar,2026-07-27 00:46:52+05:30,final mvp commit,Bountera_features.csv,data/Bountera_features.csv,23,23,,,0
bd476bb444cbf19504cdf717985f9dc885b9532c,Ujjwal Kumar,2026-07-27 00:46:52+05:30,final mvp commit,flask_commits.csv,data/flask_commits.csv,9259,9259,,,0
bd476bb444cbf19504cdf717985f9dc885b9532c,Ujjwal Kumar,2026-07-27 00:46:52+05:30,final mvp commit,saved_model.pkl,model/saved_model.pkl,0,0,,,0
bd476bb444cbf19504cdf717985f9dc885b9532c,Ujjwal Kumar,2026-07-27 00:46:52+05:30,final mvp commit,requirements.txt,requirements.txt,2,1,,,0
