commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
cd4de0e56cb27f7c482142d58068105090a86cdc,Will McGugan,Will McGugan,2020-05-22 14:07:30+00:00,2020-05-22T15:07:30+01:00,ignore typing issues,False,1,progress.py,rich/progress.py,2,2,4,1,0
162f42c57c62533831f282d811963c8e5b539fa1,Will McGugan,Will McGugan,2020-05-22 14:15:14+00:00,2020-05-22T15:15:14+01:00,typing ignore,False,1,style.py,rich/style.py,2,2,4,0,1
506a878f9bc1d2b789d1425bfe862480a8f0cd62,Will McGugan,Will McGugan,2020-05-22 14:18:41+00:00,2020-05-22T15:18:41+01:00,sum issue,False,1,style.py,rich/style.py,2,2,4,1,1
a3b09979d56962b671bf445cbbd0df107c5c9b6d,Will McGugan,Will McGugan,2020-05-22 15:56:21+00:00,2020-05-22T16:56:21+01:00,fix for right align,False,1,_card_render.py,tests/_card_render.py,1,1,2,1,1
a3b09979d56962b671bf445cbbd0df107c5c9b6d,Will McGugan,Will McGugan,2020-05-22 15:56:21+00:00,2020-05-22T16:56:21+01:00,fix for right align,False,1,containers.py,rich/containers.py,1,0,1,1,1
55988c6e721cc03ab4f6dc6aeca3089e7c5c13ae,Will McGugan,Will McGugan,2020-05-22 20:52:28+00:00,2020-05-22T21:52:28+01:00,Added padding to panel,False,1,panel.py,rich/panel.py,10,2,12,0,0
d6d42a2a44dc86cb91d1633b1723fe992955cc78,Will McGugan,Will McGugan,2020-05-23 18:57:17+00:00,2020-05-23T19:57:17+01:00,pulse progress,False,1,progress.py,rich/progress.py,7,2,9,0,0
d6d42a2a44dc86cb91d1633b1723fe992955cc78,Will McGugan,Will McGugan,2020-05-23 18:57:17+00:00,2020-05-23T19:57:17+01:00,pulse progress,False,1,default_styles.py,rich/default_styles.py,3,2,5,0,1
d6d42a2a44dc86cb91d1633b1723fe992955cc78,Will McGugan,Will McGugan,2020-05-23 18:57:17+00:00,2020-05-23T19:57:17+01:00,pulse progress,False,1,console.py,rich/console.py,3,0,3,0,0
d6d42a2a44dc86cb91d1633b1723fe992955cc78,Will McGugan,Will McGugan,2020-05-23 18:57:17+00:00,2020-05-23T19:57:17+01:00,pulse progress,False,1,bar.py,rich/bar.py,80,3,83,0,0
d6d42a2a44dc86cb91d1633b1723fe992955cc78,Will McGugan,Will McGugan,2020-05-23 18:57:17+00:00,2020-05-23T19:57:17+01:00,pulse progress,False,1,rule.py,rich/rule.py,1,1,2,0,0
